Status,Brand,Model,CPU,RAM,Storage,Storagetype,GPU,Screen,Touch,FinalPrice
Refurbished,Asus,ExpertBook,AMD Ryzen 3,8,256,SSD,RTX 3050,15.6,No,469.0
Refurbished,Asus,F415,Intel Core i5,8,512,SSD,RTX 3050,14.0,No,403.23
Refurbished,Asus,F515,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,699.0
Refurbished,Asus,P1411,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,549.0
Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3080,13.4,Yes,2099.0
Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,No,1020.84
Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,No,1183.68
Refurbished,Asus,ROG,AMD Ryzen 9,16,1000,SSD,RTX 3060,15.6,No,1299.0
Refurbished,Asus,ROG,Intel Core i7,16,512,SSD,RTX 2070,15.6,No,1106.34
Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3080,15.6,No,2071.29
Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3070,17.3,No,1931.64
Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,GTX 1650,14.0,No,771.79
Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,GTX 1650,14.0,No,852.09
Refurbished,Asus,ROG,AMD Ryzen 9,16,1000,SSD,GTX 1660,14.0,No,1399.0
Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RX 6800S,14.0,No,2799.0
Refurbished,Asus,ROG,Intel Core i7,32,1000,SSD,RTX 2080,17.3,No,1792.89
Refurbished,Asus,ROG,Intel Core i9,32,3000,SSD,RTX 3080,17.3,No,3499.01
Refurbished,Asus,ROG,Intel Core i7,16,1000,SSD,GTX 1660,15.6,No,880.19
Refurbished,Asus,ROG,Intel Core i7,16,1000,SSD,RTX 2060,15.6,No,856.24
Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 3070,15.6,No,1499.0
Refurbished,Asus,ROG,AMD Ryzen 7,32,1000,SSD,RTX 3070,15.6,No,1397.54
Refurbished,Asus,ROG,AMD Ryzen 9,32,1000,SSD,RTX 3070,17.3,No,1999.0
Refurbished,Asus,ROG,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,815.44
Refurbished,Asus,ROG,Intel Core i7,32,1000,SSD,RTX 2070,17.3,No,1465.79
Refurbished,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 2080,17.3,No,1770.24
Refurbished,Asus,ROG,AMD Ryzen 9,64,1000,SSD,RTX 3080,17.3,No,2871.29
Refurbished,Asus,ROG,Intel Core i7,32,1000,SSD,RTX 2080,17.3,No,1571.74
Refurbished,Asus,ROG,Intel Core i9,32,1000,SSD,RTX 2070,17.3,No,1861.34
Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,GTX 1660,14.0,No,854.59
Refurbished,Asus,ROG,AMD Ryzen 7,16,1000,SSD,RTX 2060,15.6,No,1091.09
Refurbished,Asus,ROG,Intel Core i7,16,512,SSD,RTX 2060,15.6,No,1067.29
Refurbished,Asus,ROG,Intel Core i7,16,1000,SSD,RTX 2070,15.6,No,1271.09
Refurbished,Asus,ROG,Intel Core i7,16,512,SSD,RTX 2070,17.3,No,1648.69
Refurbished,Asus,TUF,Intel Core i7,16,512,SSD,RTX 3060,15.6,No,942.84
Refurbished,Asus,TUF,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,830.39
Refurbished,Asus,TUF,AMD Ryzen 7,16,1000,SSD,RTX 2060,15.6,No,757.53
Refurbished,Asus,TUF,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,No,1175.14
Refurbished,Asus,TUF,AMD Ryzen 7,16,1000,SSD,RTX 3070,15.6,No,1999.0
Refurbished,Asus,TUF,AMD Ryzen 7,16,1000,SSD,RTX 3060,17.3,No,1270.23
Refurbished,Asus,TUF,Intel Core i7,16,1000,SSD,GTX 1650,15.6,No,652.19
Refurbished,Asus,TUF,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,606.09
Refurbished,Asus,TUF,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,794.74
Refurbished,Asus,TUF,AMD Ryzen 7,16,512,SSD,RTX 2060,15.6,No,766.09
Refurbished,Asus,TUF,AMD Ryzen 7,16,1000,SSD,RTX 2060,15.6,No,853.69
Refurbished,Asus,TUF,AMD Ryzen 7,16,1000,SSD,GTX 1650,15.6,No,647.39
Refurbished,Asus,TUF,AMD Ryzen 7,16,1000,SSD,GTX 1660,15.6,No,785.69
Refurbished,Asus,VivoBook,AMD Ryzen 7,8,512,SSD,RTX 3050,14.0,No,495.74
Refurbished,Asus,VivoBook,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,363.83
Refurbished,Asus,VivoBook,Intel Core i7,12,512,SSD,RTX 3050,15.6,No,799.0
Refurbished,Asus,VivoBook,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,549.99
Refurbished,Asus,VivoBook,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,699.0
Refurbished,Asus,VivoBook,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,799.0
Refurbished,Asus,VivoBook,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,799.0
Refurbished,Asus,VivoBook,Intel Core i5,8,512,SSD,RTX 3050,14.0,No,699.0
Refurbished,Asus,VivoBook,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,999.0
Refurbished,Asus,ZenBook,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,849.0
Refurbished,Asus,ZenBook,Intel Evo Core i7,16,512,SSD,RTX 3050,13.3,Yes,1099.99
Refurbished,Asus,ZenBook,AMD Ryzen 7,16,512,SSD,RTX 3050,14.0,No,799.0
Refurbished,Asus,ZenBook,AMD Ryzen 5,8,512,SSD,RTX 3050,14.0,No,571.54
Refurbished,Asus,ZenBook,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,950.0
Refurbished,Asus,ZenBook,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,849.0
Refurbished,Dell,Latitude,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,579.2
Refurbished,Dell,Latitude,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,489.0
Refurbished,Dell,Latitude,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,499.0
Refurbished,Dell,Latitude,Intel Core i5,8,240,SSD,RTX 3050,14.0,No,499.0
Refurbished,Dell,Latitude,Intel Core i5,8,128,SSD,RTX 3050,15.6,No,489.0
Refurbished,Dell,Latitude,Intel Core i5,16,256,SSD,RTX 3050,14.0,No,529.0
Refurbished,Dell,Latitude,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,519.01
Refurbished,Dell,Vostro,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,617.54
Refurbished,Dell,Vostro,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,420.74
Refurbished,Dell,Vostro,Intel Core i5,8,512,SSD,RTX 3050,13.3,No,511.59
Refurbished,Dell,Vostro,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,549.93
Refurbished,Dell,XPS,Intel Core i5,8,512,SSD,RTX 3050,13.4,No,699.0
Refurbished,Dell,XPS,Intel Core i7,16,512,SSD,RTX 3050,13.3,No,1086.88
Refurbished,Dynabook Toshiba,Satellite Pro,Intel Core i7,8,256,SSD,RTX 3050,15.6,No,427.59
Refurbished,Dynabook Toshiba,Satellite Pro,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,407.49
Refurbished,Dynabook Toshiba,Tecra,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,889.0
Refurbished,Gigabyte,A7,AMD Ryzen 9,16,512,SSD,RTX 3070,17.3,No,1295.89
Refurbished,Gigabyte,Aero,Intel Core i7,16,512,SSD,RTX 3060,15.6,No,1333.69
Refurbished,Gigabyte,Aero,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,1183.28
Refurbished,Gigabyte,Aero,Intel Core i7,16,512,SSD,RTX 2070,15.6,No,1128.54
Refurbished,Gigabyte,Aero,Intel Core i9,16,1000,SSD,RTX 2070,15.6,No,1313.64
Refurbished,Gigabyte,Aero,Intel Core i7,16,512,SSD,RTX 2070,15.6,No,1110.94
Refurbished,Gigabyte,Aero,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,1899.0
Refurbished,Gigabyte,Aero,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,1557.69
Refurbished,Gigabyte,Aero,Intel Core i7,16,512,SSD,RTX 2070,15.6,No,1605.19
Refurbished,Gigabyte,Aero,Intel Core i7,16,512,SSD,RTX 2070,15.6,No,1263.99
Refurbished,Gigabyte,Aero,Intel Core i9,32,2000,SSD,RTX 3080,16.0,No,3799.0
Refurbished,Gigabyte,Aero,Intel Core i7,16,512,SSD,RTX 2070,17.3,No,2257.84
Refurbished,Gigabyte,Aorus,Intel Core i7,16,512,SSD,RTX 2060,15.6,No,808.49
Refurbished,Gigabyte,Aorus,Intel Core i7,16,512,SSD,RTX 2070,15.6,No,966.14
Refurbished,Gigabyte,Aorus,Intel Core i7,16,512,SSD,RTX 2070,15.6,No,1045.94
Refurbished,Gigabyte,Aorus,Intel Core i7,16,512,SSD,RTX 2060,15.6,No,935.69
Refurbished,Gigabyte,Aorus,Intel Core i7,16,512,SSD,RTX 3060,15.6,No,1043.24
Refurbished,Gigabyte,Aorus,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,1599.0
Refurbished,Gigabyte,Aorus,Intel Core i7,32,512,SSD,RTX 3070,15.6,No,1300.94
Refurbished,Gigabyte,Aorus,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,1699.0
Refurbished,Gigabyte,Aorus,Intel Core i7,16,1000,SSD,RTX 3070,15.6,No,1304.79
Refurbished,Gigabyte,Aorus,Intel Core i7,32,1000,SSD,RTX 3080,17.3,No,3099.0
Refurbished,Gigabyte,Aorus,Intel Core i7,32,512,SSD,RTX 3070,17.3,No,1478.39
Refurbished,Gigabyte,Aorus,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,1699.0
Refurbished,Gigabyte,Aorus,Intel Core i7,16,512,SSD,GTX 1660,15.6,No,835.24
Refurbished,HP,15S,AMD Ryzen 3,8,256,SSD,RTX 3050,15.6,No,449.0
Refurbished,HP,15S,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,407.69
Refurbished,HP,15S,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,555.49
Refurbished,HP,15S,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,421.27
Refurbished,HP,15S,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,334.54
New,HP,15S,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,608.94
Refurbished,HP,15S,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,475.99
Refurbished,HP,250,Intel Core i3,8,512,SSD,RTX 3050,15.6,No,392.69
Refurbished,HP,255,AMD Ryzen 5,8,256,SSD,RTX 3050,15.6,No,410.69
Refurbished,HP,EliteBook,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,1654.05
Refurbished,HP,EliteBook,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,725.89
Refurbished,HP,EliteBook,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,1678.02
Refurbished,HP,EliteBook,Intel Core i7,16,512,SSD,RTX 3050,13.3,No,1943.51
Refurbished,HP,EliteBook,Intel Core i7,8,256,SSD,RTX 3050,14.0,No,538.0
Refurbished,HP,EliteBook,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,1689.06
Refurbished,HP,EliteBook,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,520.0
Refurbished,HP,EliteBook,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,1074.06
Refurbished,HP,EliteBook,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1889.25
Refurbished,HP,EliteBook,Intel Core i5,8,256,SSD,RTX 3050,13.3,Yes,866.0
Refurbished,HP,255,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,599.0
Refurbished,HP,Omen,Intel Core i7,8,1000,SSD,GTX 1050,15.6,No,784.69
Refurbished,HP,Omen,AMD Ryzen 7,16,1000,SSD,RTX 2060,15.6,No,863.44
Refurbished,HP,Omen,AMD Ryzen 9,16,1000,SSD,RTX 3070,16.1,No,1242.39
Refurbished,HP,Omen,Intel Core i7,16,1000,SSD,RTX 3060,16.1,No,1499.0
Refurbished,HP,Omen,Intel Core i7,32,1000,SSD,RTX 3060,16.1,No,1198.64
Refurbished,HP,Omen,AMD Ryzen 7,16,512,SSD,RTX 3050,16.1,No,829.33
Refurbished,HP,Omen,Intel Core i7,32,1000,SSD,RTX 2080,17.3,No,1297.04
Refurbished,HP,Omen,Intel Core i7,32,1000,SSD,RTX 3070,17.3,No,1606.44
Refurbished,HP,Omen,Intel Core i7,16,1000,SSD,RTX 2070,15.6,No,911.84
Refurbished,HP,Omen,AMD Ryzen 7,16,1000,SSD,GTX 1650,15.6,No,676.84
Refurbished,HP,Omen,AMD Ryzen 7,16,1000,SSD,RTX 3070,15.6,No,1199.99
Refurbished,HP,Omen,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,No,912.44
Refurbished,HP,Pavilion,AMD Ryzen 7,16,512,SSD,GTX 1650,15.6,No,621.54
Refurbished,HP,Pavilion,Intel Core i5,8,512,SSD,GTX 1050,16.1,No,545.38
Refurbished,HP,Pavilion,Intel Core i7,16,512,SSD,GTX 1650,16.1,No,641.14
Refurbished,HP,Pavilion,Intel Core i7,16,512,SSD,RTX 2060,16.1,No,711.94
Refurbished,HP,Pavilion,Intel Core i7,8,512,SSD,GTX 1650,17.3,No,663.38
Refurbished,HP,Pavilion,Intel Core i5,8,512,SSD,MX 130,14.0,No,565.54
Refurbished,HP,ProBook,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,749.99
Refurbished,HP,ProBook,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,1335.2
Refurbished,HP,ProBook,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,569.99
Refurbished,HP,ProBook,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,1031.89
Refurbished,HP,ProBook,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,1298.15
Refurbished,HP,ProBook,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,1603.1
Refurbished,HP,Victus,Intel Core i5,16,512,SSD,GTX 1650,16.1,No,624.78
Refurbished,HP,Victus,AMD Ryzen 5,16,512,SSD,RTX 3050,16.1,No,735.84
Refurbished,HP,Zbook,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,1619.46
Refurbished,HP,Zbook,Intel Core i7,16,512,SSD,T 500,15.6,No,2677.83
Refurbished,HP,Zbook,Intel Core i7,16,512,SSD,RTX A3000,15.6,No,3848.01
Refurbished,HP,Zbook,Intel Core i9,32,1000,SSD,RTX 3050,15.6,No,4805.65
Refurbished,LG,15U70N,Intel Core i7,16,512,SSD,GTX 1050,15.6,No,704.24
Refurbished,LG,Gram,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,609.04
Refurbished,LG,Gram,Intel Evo Core i5,8,512,SSD,RTX 3050,14.0,No,701.28
Refurbished,LG,Gram,Intel Core i7,32,1000,SSD,RTX 3050,17.0,No,1424.19
Refurbished,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,569.04
Refurbished,Lenovo,IdeaPad,Intel Core i5,8,512,SSD,RTX 3050,14.0,No,699.0
Refurbished,Lenovo,IdeaPad,Intel Core i5,8,512,SSD,RTX 3050,14.0,No,649.0
Refurbished,Lenovo,IdeaPad,AMD 3020e,8,256,SSD,RTX 3050,15.6,No,299.0
Refurbished,Lenovo,IdeaPad,AMD Ryzen 5,16,512,SSD,RTX 3050,15.6,No,1010.27
Refurbished,Lenovo,IdeaPad,AMD Ryzen 5,8,512,SSD,RTX 3050,15.6,No,713.83
New,Lenovo,IdeaPad,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,860.99
Refurbished,Lenovo,IdeaPad,Intel Celeron,8,256,SSD,RTX 3050,15.6,No,480.95
Refurbished,Lenovo,IdeaPad,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,307.09
Refurbished,Lenovo,IdeaPad,Intel Core i3,8,512,SSD,RTX 3050,15.6,No,719.79
Refurbished,Lenovo,IdeaPad,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,866.86
Refurbished,Lenovo,IdeaPad,Intel Core i7,8,512,SSD,RTX 3050,15.6,No,934.24
Refurbished,Lenovo,IdeaPad,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,999.0
Refurbished,Lenovo,IdeaPad,Intel Core i7,8,512,SSD,RTX 3050,14.0,Yes,899.0
Refurbished,Lenovo,IdeaPad,Intel Core i3,8,256,SSD,RTX 3050,14.0,Yes,537.19
Refurbished,Lenovo,IdeaPad,AMD Ryzen 7,8,512,SSD,RTX 3050,14.0,Yes,799.0
Refurbished,Lenovo,IdeaPad,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,No,1249.0
Refurbished,Lenovo,IdeaPad,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,899.0
Refurbished,Lenovo,IdeaPad,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,802.61
Refurbished,Lenovo,IdeaPad,Intel Core i7,8,256,SSD,RTX 3050,15.6,No,501.99
Refurbished,Lenovo,Legion,AMD Ryzen 7,16,512,SSD,RTX 3060,15.6,No,1150.04
Refurbished,Lenovo,Legion,AMD Ryzen 7,16,512,SSD,RTX 3060,15.6,No,1299.0
Refurbished,Lenovo,Legion,AMD Ryzen 7,16,1000,SSD,RTX 3060,15.6,No,996.04
Refurbished,Lenovo,Legion,Intel Core i7,16,512,SSD,RTX 2060,15.6,No,1475.51
Refurbished,Lenovo,Legion,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,1799.0
Refurbished,Lenovo,Legion,Intel Core i7,16,1000,SSD,RTX 3060,16.0,No,2326.78
Refurbished,Lenovo,Legion,Intel Core i9,32,1000,SSD,RTX 3080,16.0,No,3337.69
Refurbished,Lenovo,Legion,Intel Core i7,16,256,SSD,GTX 1660,15.6,No,875.54
Refurbished,Lenovo,Legion,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,860.79
Refurbished,Lenovo,ThinkBook,Intel Core i3,8,256,SSD,RTX 3050,14.0,No,719.79
Refurbished,Lenovo,ThinkBook,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,1049.0
Refurbished,Lenovo,ThinkBook,Intel Core i3,8,256,SSD,RTX 3050,14.0,No,585.29
Refurbished,Lenovo,ThinkBook,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,976.18
Refurbished,Lenovo,ThinkBook,AMD Ryzen 3,8,256,SSD,RTX 3050,15.6,No,418.79
Refurbished,Lenovo,ThinkBook,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,970.48
Refurbished,Lenovo,ThinkBook,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,426.39
Refurbished,Lenovo,ThinkPad,Intel Core i5,8,512,SSD,RTX 3050,14.0,No,882.56
Refurbished,Lenovo,ThinkPad,Intel Core i7,8,256,SSD,RTX 3050,15.6,No,735.92
Refurbished,Lenovo,ThinkPad,Intel Core i5,16,512,SSD,RTX 3050,13.3,Yes,1151.84
Refurbished,Lenovo,ThinkPad,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,1074.06
Refurbished,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,RTX 3050,13.3,No,1031.46
Refurbished,Lenovo,ThinkPad,Intel Core i7,8,256,SSD,RTX 3050,14.0,No,1199.0
Refurbished,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,846.56
Refurbished,Lenovo,ThinkPad,Intel Core i5,8,512,SSD,RTX 3050,15.6,No,651.6
Refurbished,Lenovo,ThinkPad,Intel Core i7,8,256,SSD,P 500,15.6,No,877.63
Refurbished,Lenovo,ThinkPad,AMD Ryzen 7,16,512,SSD,RTX 3050,14.0,No,1439.26
Refurbished,Lenovo,ThinkPad,Intel Core i5,16,512,SSD,RTX 3050,14.0,No,738.0
Refurbished,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,1251.91
Refurbished,Lenovo,ThinkPad,Intel Evo Core i7,16,512,SSD,RTX 3050,14.0,No,2204.98
Refurbished,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,475.0
Refurbished,Lenovo,ThinkPad,Intel Core i7,8,256,SSD,RTX 3050,14.0,No,767.75
Refurbished,Lenovo,ThinkPad,Intel Core i7,8,256,SSD,RTX 3050,14.0,No,847.12
Refurbished,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX 3050,14.0,No,898.84
Refurbished,Lenovo,ThinkPad,Intel Core i5,8,256,SSD,RTX 3050,15.6,No,802.0
Refurbished,Lenovo,ThinkPad,Intel Core i7,8,512,SSD,RTX 3050,14.0,No,587.32
Refurbished,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX 3050,16.0,No,2228.08
Refurbished,Lenovo,ThinkPad,Intel Core i7,16,512,SSD,RTX 3050,14.0,Yes,999.0
Refurbished,Lenovo,ThinkPad,Intel Core i5,16,512,SSD,RTX 3050,13.3,Yes,1779.0
Refurbished,Lenovo,V14,AMD Ryzen 5,8,256,SSD,RTX 3050,14.0,No,739.61
Refurbished,Lenovo,V14,Intel Core i5,8,256,SSD,RTX 3050,14.0,No,675.95
Refurbished,Lenovo,V15,AMD 3020e,8,256,SSD,RTX 3050,15.6,No,445.79
Refurbished,Lenovo,V15,Intel Core i5,16,512,SSD,RTX 3050,15.6,No,915.07
Refurbished,Lenovo,V15,Intel Core i7,16,512,SSD,RTX 3050,15.6,No,786.14
Refurbished,Lenovo,V15,Intel Core i3,8,256,SSD,RTX 3050,15.6,No,563.92
Refurbished,Lenovo,V330,Intel Core i3,4,128,SSD,RTX 3050,15.6,No,499.49
Refurbished,Lenovo,Yoga,Intel Evo Core i7,16,1000,SSD,RTX 3050,14.0,Yes,1999.0
Refurbished,Lenovo,Yoga,Intel Core i5,8,512,SSD,RTX 3050,13.9,Yes,989.47
Refurbished,Lenovo,Yoga,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,786.84
Refurbished,Lenovo,Yoga,Intel Core i7,16,1000,SSD,RTX 3050,14.0,No,1999.0
Refurbished,MSI,Alpha,AMD Ryzen 7,16,512,SSD,Radeon Pro 5500M,15.6,No,721.14
Refurbished,MSI,Alpha,AMD Ryzen 7,16,512,SSD,RTX 3050,15.6,No,711.94
Refurbished,MSI,Bravo,AMD Ryzen 7,16,1000,SSD,RX 6500M,15.6,No,1149.0
Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 2060,15.6,Yes,1414.04
Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 2070,15.6,No,1592.89
Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 2070,17.3,No,2059.49
Refurbished,MSI,Creator,Intel Core i7,16,512,SSD,RTX A1000,15.6,No,1399.0
Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX A3000,17.0,Yes,3449.0
Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 3060,16.0,No,2149.0
Refurbished,MSI,Creator,Intel Core i7,16,1000,SSD,RTX 3060,16.0,No,1999.0
Refurbished,MSI,Creator,Intel Core i7,32,1000,SSD,RTX 3060,16.0,Yes,2699.0
Refurbished,MSI,Creator,Intel Core i9,64,2000,SSD,RTX 3070,16.0,Yes,3699.0
Refurbished,MSI,Creator,Intel Core i9,64,2000,SSD,RTX 3080,17.0,Yes,4599.0
Refurbished,MSI,Creator,Intel Core i9,32,2000,SSD,RTX 3080,17.0,Yes,3899.0
Refurbished,MSI,Crosshair,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,2299.0
Refurbished,MSI,Delta,AMD Ryzen 9,16,1000,SSD,RX 6700M,15.6,No,1699.0
Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 2070,15.6,No,1746.33
Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3060,15.6,No,1283.43
Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,1366.34
Refurbished,MSI,Raider,Intel Core i9,32,1000,SSD,RTX 3070,15.6,No,1820.65
Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,1960.24
Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,2115.19
Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,1889.29
Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 2080,17.3,No,1717.18
Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3080,17.3,No,2429.64
Refurbished,MSI,Raider,Intel Core i7,32,1000,SSD,RTX 3070,17.3,No,2243.18
Refurbished,MSI,Thin,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,736.49
Refurbished,MSI,Thin,Intel Core i7,16,512,SSD,GTX 1650,15.6,No,646.73
Refurbished,MSI,Thin,Intel Core i7,16,512,SSD,RTX 2060,15.6,No,739.38
Refurbished,MSI,Thin,Intel Core i5,16,512,SSD,RTX 3060,15.6,No,806.49
Refurbished,MSI,Thin,Intel Core i7,16,512,SSD,GTX 1660,15.6,No,806.28
Refurbished,MSI,Thin,Intel Core i7,16,512,SSD,RTX 2060,17.3,No,998.69
Refurbished,MSI,Thin,Intel Core i7,16,512,SSD,RTX 3060,17.3,No,877.09
Refurbished,MSI,GL65,Intel Core i7,16,512,SSD,RTX 2060,15.6,No,885.84
Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,GTX 1660,15.6,No,1043.94
Refurbished,MSI,Leopard,Intel Core i7,16,512,SSD,RTX 2070,15.6,No,861.99
Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2070,15.6,No,901.09
Refurbished,MSI,GL75,Intel Core i7,16,1000,SSD,RTX 2060,17.3,No,937.48
Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2060,17.3,No,1073.34
Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2060,17.3,No,1007.59
Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2070,17.3,No,958.04
Refurbished,MSI,Leopard,Intel Core i7,16,512,SSD,GTX 1660,15.6,No,1182.53
Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,1086.64
Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3060,15.6,No,1022.79
Refurbished,MSI,Leopard,Intel Core i7,32,1000,SSD,RTX 3070,15.6,No,1949.0
Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 2070,17.3,No,1092.48
Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,1283.54
Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,1979.0
Refurbished,MSI,Leopard,Intel Core i7,16,1000,SSD,RTX 3070,17.3,No,1999.0
Refurbished,MSI,Stealth,Intel Core i7,16,512,SSD,RTX 2070,15.6,No,1430.18
Refurbished,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3060,15.6,No,1659.24
Refurbished,MSI,Stealth,Intel Core i9,64,2000,SSD,RTX 3070,15.6,No,2679.88
Refurbished,MSI,Stealth,Intel Core i7,32,1000,SSD,RTX 3080,15.6,No,2256.03
